,OFFICER_USED_FORCE
51206,False
51207,False
51208,True
51209,False
51210,True
51211,False
51212,False
51213,False
51214,False
51215,False
51216,False
51217,False
51218,False
51219,True
51220,False
51221,False
51222,False
51223,False
51224,False
51225,False
51226,False
51227,True
51228,False
51229,False
51230,False
51231,False
51232,False
51233,False
51234,False
51235,True
51236,True
51237,False
51238,False
51239,False
51240,False
51241,False
51242,True
51243,False
51244,False
51245,False
51246,False
51247,False
51248,False
51249,False
51250,False
51251,False
51252,True
51253,True
51254,True
51255,False
51256,False
51257,False
51258,False
51259,False
51260,False
51261,True
51262,False
51263,True
51264,False
51265,False
51266,False
51267,False
51268,False
51269,True
51270,True
51271,False
51272,False
51273,False
51274,True
51275,False
51276,True
51277,False
51278,False
51279,True
51280,False
51281,False
51282,True
51283,True
51284,False
51285,False
51286,False
51287,False
51288,False
51289,False
51290,False
51291,False
51292,False
51293,True
51294,True
51295,False
51296,True
51297,False
51298,False
51299,False
51300,True
51301,False
51302,True
51303,False
51304,False
51305,False
51306,False
51307,False
51308,False
51309,False
51310,False
51311,False
51312,False
51313,False
51314,False
51315,True
51316,False
51317,False
51318,True
51319,False
51320,True
51321,False
51322,False
51323,False
51324,False
51325,False
51326,True
51327,True
51328,False
51329,False
51330,False
51331,False
51332,False
51333,False
51334,False
51335,True
51336,True
51337,False
51338,False
51339,False
51340,True
51341,True
51342,False
51343,False
51344,False
51345,False
51346,False
51347,False
51348,True
51349,False
51350,False
51351,False
51352,False
51353,False
51354,False
51355,False
51356,True
51357,False
51358,True
51359,False
51360,False
51361,False
51362,False
51363,False
51364,False
51365,False
51366,False
51367,True
51368,False
51369,True
51370,False
51371,False
51372,False
51373,False
51374,False
51375,True
51376,True
51377,True
51378,False
51379,True
51380,False
51381,False
51382,False
51383,False
51384,True
51385,False
51386,False
51387,True
51388,True
51389,False
51390,False
51391,False
51392,False
51393,False
51394,False
51395,False
51396,False
51397,False
51398,True
51399,False
51400,True
51401,False
51402,False
51403,True
51404,False
51405,False
51406,False
51407,False
51408,False
51409,False
51410,False
51411,False
51412,True
51413,False
51414,False
51415,False
51416,True
51417,False
51418,True
51419,True
51420,False
51421,False
51422,False
51423,False
51424,False
51425,False
51426,False
51427,False
51428,False
51429,False
51430,False
51431,True
51432,True
51433,False
51434,True
51435,True
51436,False
51437,False
51438,False
51439,True
51440,False
51441,False
51442,False
51443,False
51444,False
51445,True
51446,False
51447,False
51448,False
51449,False
51450,False
51451,False
51452,False
51453,False
51454,False
51455,False
51456,True
51457,False
51458,True
51459,True
51460,False
51461,False
51462,False
51463,False
51464,False
51465,True
51466,False
51467,False
51468,False
51469,False
51470,False
51471,False
51472,False
51473,True
51474,False
51475,True
51476,False
51477,True
51478,False
51479,True
51480,False
51481,False
51482,False
51483,True
51484,False
51485,True
51486,False
51487,False
51488,True
51489,True
51490,True
51491,True
51492,False
51493,False
51494,False
51495,False
51496,False
51497,False
51498,True
51499,True
51500,True
51501,True
51502,False
51503,False
51504,False
51505,False
51506,False
51507,False
51508,True
51509,False
51510,False
51511,False
51512,True
51513,False
51514,False
51515,False
51516,True
51517,True
51518,True
51519,True
51520,True
51521,True
51522,False
51523,False
51524,False
51525,True
51526,False
51527,True
51528,False
51529,False
51530,False
51531,True
51532,False
51533,False
51534,False
51535,False
51536,False
51537,False
51538,False
51539,False
51540,False
51541,False
51542,False
51543,False
51544,True
51545,False
51546,False
51547,False
51548,False
51549,False
51550,False
51551,False
51552,False
51553,False
51554,False
51555,False
51556,True
51557,False
51558,False
51559,False
51560,True
51561,False
51562,False
51563,False
51564,False
51565,False
51566,False
51567,False
51568,True
51569,True
51570,False
51571,False
51572,False
51573,False
51574,False
51575,True
51576,False
51577,False
51578,False
51579,False
51580,True
51581,False
51582,False
51583,False
51584,True
51585,True
51586,True
51587,True
51588,False
51589,False
51590,False
51591,False
51592,False
51593,False
51594,True
51595,False
51596,False
51597,False
51598,False
51599,True
51600,False
51601,False
51602,False
51603,False
51604,False
51605,False
51606,True
51607,False
51608,False
51609,False
51610,False
51611,False
51612,False
51613,False
51614,False
51615,False
51616,False
51617,False
51618,False
51619,False
51620,False
51621,True
51622,False
51623,False
51624,False
51625,False
51626,False
51627,False
51628,True
51629,False
51630,False
51631,False
51632,True
51633,False
51634,False
51635,False
51636,False
51637,False
51638,False
51639,True
51640,True
51641,True
51642,False
51643,False
51644,True
51645,False
51646,True
51647,False
51648,False
51649,True
51650,True
51651,False
51652,True
51653,False
51654,True
51655,False
51656,False
51657,False
51658,False
51659,False
51660,True
51661,False
51662,False
51663,False
51664,False
51665,False
51666,False
51667,False
51668,False
51669,False
51670,False
51671,False
51672,False
51673,False
51674,False
51675,False
51676,True
51677,False
51678,True
51679,True
51680,False
51681,True
51682,False
51683,False
51684,False
51685,True
51686,False
51687,False
51688,False
51689,False
51690,True
51691,False
51692,True
51693,False
51694,False
51695,False
51696,True
51697,False
51698,False
51699,False
51700,False
51701,False
51702,False
51703,False
51704,False
51705,True
51706,True
51707,True
51708,False
51709,False
51710,False
51711,False
51712,False
51713,False
51714,False
51715,True
51716,True
51717,True
51718,False
51719,False
51720,False
51721,False
51722,False
51723,True
51724,False
51725,False
51726,False
51727,False
51728,False
51729,False
51730,False
51731,False
51732,False
51733,False
51734,True
51735,True
51736,False
51737,False
51738,True
51739,False
51740,True
51741,False
51742,False
51743,True
51744,False
51745,True
51746,False
51747,False
51748,True
51749,False
51750,False
51751,False
51752,False
51753,True
51754,True
51755,True
51756,False
51757,True
51758,False
51759,False
51760,False
51761,False
51762,False
51763,False
51764,True
51765,False
51766,False
51767,False
51768,True
51769,True
51770,False
51771,False
51772,True
51773,False
51774,False
51775,False
51776,False
51777,False
51778,False
51779,False
51780,False
51781,True
51782,False
51783,False
51784,True
51785,True
51786,False
51787,True
51788,False
51789,False
51790,False
51791,False
51792,False
51793,True
51794,False
51795,True
51796,False
51797,False
51798,False
51799,False
51800,False
51801,True
51802,True
51803,False
51804,False
51805,False
51806,False
51807,True
51808,False
51809,False
51810,True
51811,False
51812,True
51813,True
51814,False
51815,False
51816,False
51817,False
51818,True
51819,False
51820,False
51821,False
51822,True
51823,False
51824,False
51825,False
51826,False
51827,False
51828,True
51829,False
51830,False
51831,False
51832,False
51833,False
51834,True
51835,True
51836,True
51837,False
51838,True
51839,False
51840,False
51841,False
51842,False
51843,False
51844,False
51845,False
51846,True
51847,False
51848,True
51849,False
51850,False
51851,False
51852,False
51853,False
51854,False
51855,True
51856,True
51857,True
51858,False
51859,False
51860,False
51861,False
51862,False
51863,False
51864,False
51865,False
51866,False
51867,False
51868,False
51869,False
51870,False
51871,False
51872,False
51873,False
51874,False
51875,False
51876,False
51877,False
51878,False
51879,True
51880,False
51881,True
51882,False
51883,False
51884,False
51885,False
51886,False
51887,False
51888,True
51889,True
51890,True
51891,False
51892,False
51893,False
51894,True
51895,False
51896,False
51897,False
51898,False
51899,False
51900,True
51901,False
51902,False
51903,False
51904,False
51905,True
51906,False
51907,False
51908,True
51909,False
51910,False
51911,False
51912,False
51913,True
51914,False
51915,False
51916,False
51917,True
51918,False
51919,False
51920,False
51921,True
51922,True
51923,True
51924,False
51925,False
51926,True
51927,False
51928,False
51929,True
51930,False
51931,False
51932,False
51933,False
51934,False
51935,False
51936,True
51937,False
51938,False
51939,False
51940,False
51941,False
51942,False
51943,False
51944,False
51945,False
51946,True
51947,False
51948,False
51949,True
51950,False
51951,False
51952,True
51953,False
51954,False
51955,False
51956,False
51957,True
51958,True
51959,False
51960,False
51961,False
51962,True
51963,False
51964,True
51965,False
51966,False
51967,False
51968,True
51969,False
51970,False
51971,False
51972,False
51973,False
51974,False
51975,False
51976,False
51977,True
51978,False
51979,True
51980,False
51981,False
51982,True
51983,False
51984,False
51985,True
51986,False
51987,False
51988,False
51989,False
51990,False
51991,False
51992,True
51993,False
51994,False
51995,False
51996,False
51997,False
51998,False
51999,True
52000,False
52001,False
52002,False
52003,False
52004,False
52005,False
52006,False
52007,False
52008,True
52009,True
52010,True
52011,True
52012,True
52013,False
52014,False
52015,True
52016,False
52017,False
52018,False
52019,False
52020,False
52021,False
52022,True
52023,False
52024,True
52025,False
52026,False
52027,True
52028,True
52029,False
52030,True
52031,False
52032,False
52033,True
52034,False
52035,False
52036,False
52037,False
52038,False
52039,False
52040,False
52041,False
52042,False
52043,False
52044,False
52045,False
52046,False
52047,False
52048,False
52049,True
52050,False
52051,False
52052,True
52053,False
52054,False
52055,True
52056,False
52057,False
52058,False
52059,False
52060,False
52061,False
52062,False
52063,True
52064,True
52065,False
52066,True
52067,False
52068,False
52069,False
52070,False
52071,False
52072,False
52073,False
52074,False
52075,True
52076,True
52077,True
52078,False
52079,False
52080,True
52081,True
52082,False
52083,False
52084,False
52085,True
52086,True
52087,True
52088,False
52089,False
52090,False
52091,False
52092,False
52093,False
52094,True
52095,False
52096,True
52097,True
52098,False
52099,False
52100,False
52101,False
52102,False
52103,False
52104,False
52105,False
52106,False
52107,False
52108,False
52109,True
52110,False
52111,False
52112,False
52113,True
52114,False
52115,False
52116,True
52117,False
52118,False
52119,True
52120,True
52121,False
52122,False
52123,False
52124,False
52125,False
52126,False
52127,True
52128,False
52129,False
52130,False
52131,False
52132,True
52133,False
52134,False
52135,False
52136,False
52137,True
52138,False
52139,False
52140,False
52141,False
52142,False
52143,False
52144,False
52145,False
52146,False
52147,False
52148,True
52149,False
52150,True
52151,False
52152,False
52153,False
52154,False
52155,False
52156,False
52157,True
52158,False
52159,False
52160,True
52161,False
52162,True
52163,False
52164,False
52165,False
52166,False
52167,False
52168,False
52169,False
52170,False
52171,False
52172,True
52173,False
52174,False
52175,False
52176,False
52177,False
52178,False
52179,False
52180,False
52181,False
52182,False
52183,False
52184,True
52185,False
52186,False
52187,True
52188,False
52189,False
52190,True
52191,False
52192,True
52193,True
52194,False
52195,False
52196,True
52197,False
52198,True
52199,False
52200,False
52201,False
52202,False
52203,False
52204,False
52205,False
52206,False
52207,False
52208,False
52209,False
52210,False
52211,False
52212,False
52213,False
52214,False
52215,False
52216,False
52217,False
52218,False
52219,False
52220,False
52221,False
52222,False
52223,False
52224,False
52225,True
52226,False
52227,False
52228,False
52229,False
52230,True
52231,True
52232,False
52233,False
52234,False
52235,False
52236,False
52237,False
52238,False
52239,False
52240,False
52241,False
52242,False
52243,False
52244,False
52245,False
52246,True
52247,True
52248,True
52249,False
52250,False
52251,False
52252,False
52253,False
52254,False
52255,True
52256,False
52257,False
52258,False
52259,False
52260,False
52261,False
52262,False
52263,True
52264,True
52265,True
52266,False
52267,False
52268,False
52269,False
52270,False
52271,False
52272,False
52273,False
52274,False
52275,False
52276,False
52277,False
52278,False
52279,False
52280,False
52281,False
52282,False
52283,False
52284,True
52285,False
52286,False
52287,True
52288,False
52289,False
52290,False
52291,False
52292,False
52293,True
52294,False
52295,True
52296,False
52297,True
52298,True
52299,False
52300,False
52301,False
52302,True
52303,False
52304,False
52305,False
52306,False
52307,False
52308,False
52309,False
52310,False
52311,False
52312,False
52313,False
52314,False
52315,False
52316,True
52317,True
52318,True
52319,False
52320,False
52321,False
52322,True
52323,True
52324,False
52325,True
52326,False
52327,False
52328,False
52329,False
52330,False
52331,False
52332,False
52333,False
52334,True
52335,False
52336,True
52337,False
52338,False
52339,False
52340,False
52341,False
52342,False
52343,False
52344,False
52345,True
52346,False
52347,False
52348,False
52349,False
52350,False
52351,True
52352,False
52353,False
52354,True
52355,False
52356,False
52357,False
52358,False
52359,False
52360,False
52361,False
52362,False
52363,False
52364,False
52365,True
52366,True
52367,True
52368,False
52369,True
52370,False
52371,False
52372,False
52373,False
52374,False
52375,False
52376,False
52377,False
52378,True
52379,True
52380,True
52381,False
52382,True
52383,False
52384,False
52385,False
52386,False
52387,True
52388,True
52389,False
52390,True
52391,True
52392,True
52393,True
52394,True
52395,True
52396,False
52397,False
52398,True
52399,True
52400,False
52401,False
52402,False
52403,True
52404,False
52405,True
52406,True
52407,False
52408,False
52409,True
52410,True
52411,False
52412,False
52413,False
52414,False
52415,True
52416,False
52417,False
52418,True
52419,True
52420,True
52421,False
52422,True
52423,True
52424,False
52425,False
52426,False
52427,False
52428,False
52429,False
52430,False
52431,False
52432,True
52433,True
52434,True
52435,False
52436,False
52437,False
52438,False
52439,True
52440,False
52441,False
52442,False
52443,True
52444,True
52445,False
52446,False
52447,True
52448,True
52449,False
52450,False
52451,False
52452,False
52453,False
52454,False
52455,False
52456,False
52457,False
52458,True
52459,False
52460,False
52461,False
52462,False
52463,False
52464,False
52465,False
52466,False
52467,False
52468,False
52469,False
52470,True
52471,False
52472,False
52473,False
52474,False
52475,True
52476,False
52477,False
52478,False
52479,False
52480,False
52481,True
52482,False
52483,False
52484,False
52485,True
52486,False
52487,True
52488,True
52489,False
52490,False
52491,False
52492,False
52493,True
52494,True
52495,True
52496,False
52497,True
52498,False
52499,False
52500,True
52501,True
52502,False
52503,False
52504,False
52505,False
52506,False
52507,False
52508,False
52509,False
52510,False
52511,True
52512,False
52513,True
52514,False
52515,True
52516,True
52517,False
52518,True
52519,False
52520,True
52521,False
52522,False
52523,False
52524,False
52525,False
52526,False
52527,True
52528,False
52529,False
52530,False
52531,False
52532,True
52533,True
52534,True
52535,True
52536,False
52537,True
52538,True
52539,False
52540,False
52541,True
52542,False
52543,False
52544,False
52545,False
52546,False
52547,False
52548,False
52549,True
52550,False
52551,False
52552,False
52553,False
52554,False
52555,False
52556,False
52557,False
52558,False
52559,True
52560,False
52561,False
52562,True
52563,False
52564,False
52565,False
52566,False
52567,False
52568,False
52569,False
52570,False
52571,True
52572,False
52573,False
52574,False
52575,False
52576,False
52577,False
52578,False
52579,False
52580,False
52581,False
52582,True
52583,False
52584,False
52585,False
52586,False
52587,True
52588,False
52589,False
52590,False
52591,False
52592,False
52593,False
52594,False
52595,False
52596,False
52597,False
52598,False
52599,False
52600,False
52601,True
52602,True
52603,False
52604,False
52605,False
52606,False
52607,False
52608,False
52609,False
52610,False
52611,False
52612,True
52613,True
52614,True
52615,False
52616,False
52617,True
52618,False
52619,False
52620,False
52621,False
52622,True
52623,False
52624,True
52625,False
52626,False
52627,False
52628,False
52629,False
52630,False
52631,False
52632,True
52633,True
52634,False
52635,False
52636,False
52637,False
52638,False
52639,True
52640,False
52641,False
52642,False
52643,False
52644,False
52645,True
52646,True
52647,True
52648,False
52649,False
52650,False
52651,False
52652,False
52653,False
52654,True
52655,False
52656,True
52657,True
52658,False
52659,False
52660,True
52661,False
52662,True
52663,False
52664,False
52665,False
52666,False
52667,False
52668,False
52669,False
52670,False
52671,False
52672,False
52673,True
52674,False
52675,True
52676,False
52677,False
52678,False
52679,False
52680,False
52681,True
52682,False
52683,False
52684,False
52685,False
52686,False
52687,False
52688,False
52689,False
52690,True
52691,False
52692,False
52693,False
52694,False
52695,False
52696,False
52697,True
52698,False
52699,False
52700,False
52701,False
52702,False
52703,False
52704,True
52705,False
52706,True
52707,False
52708,True
52709,True
52710,False
52711,False
52712,False
52713,False
52714,False
52715,False
52716,False
52717,False
52718,True
52719,False
52720,False
52721,True
52722,False
52723,True
52724,False
52725,False
52726,True
52727,False
52728,True
52729,False
52730,False
52731,True
52732,False
52733,False
52734,False
52735,True
52736,False
52737,True
52738,False
52739,False
52740,False
52741,True
52742,False
52743,False
52744,True
52745,False
52746,False
52747,False
52748,False
52749,False
52750,True
52751,False
52752,False
52753,False
52754,False
52755,False
52756,True
52757,False
52758,False
52759,False
52760,True
52761,False
52762,False
52763,False
52764,False
52765,False
52766,False
52767,False
52768,True
52769,False
52770,False
52771,False
52772,False
52773,True
52774,False
52775,False
52776,False
52777,False
52778,False
52779,False
52780,False
52781,False
52782,True
52783,False
52784,False
52785,False
52786,False
52787,False
52788,False
52789,True
52790,True
52791,False
52792,False
52793,False
52794,True
52795,False
52796,False
52797,False
52798,False
52799,True
52800,False
52801,False
52802,True
52803,False
52804,False
52805,False
52806,False
52807,False
52808,False
52809,False
52810,False
52811,False
52812,False
52813,False
52814,False
52815,False
52816,False
52817,True
52818,True
52819,True
52820,False
52821,False
52822,False
52823,False
52824,False
52825,False
52826,False
52827,False
52828,False
52829,False
52830,False
52831,False
52832,False
52833,False
52834,False
52835,True
52836,True
52837,True
52838,False
52839,True
52840,False
52841,False
52842,True
52843,False
52844,True
52845,False
52846,False
52847,True
52848,False
52849,True
52850,True
52851,False
52852,False
52853,False
52854,False
52855,False
52856,False
52857,True
52858,False
52859,False
52860,True
52861,False
52862,False
52863,True
52864,False
52865,True
52866,True
52867,False
52868,True
52869,False
52870,False
52871,False
52872,False
52873,True
52874,True
52875,False
52876,False
52877,False
52878,False
52879,False
52880,False
52881,False
52882,True
52883,False
52884,False
52885,False
52886,False
52887,False
52888,True
52889,False
52890,False
52891,False
52892,False
52893,False
52894,False
52895,False
52896,True
52897,False
52898,False
52899,False
52900,False
52901,False
52902,False
52903,False
52904,True
52905,True
52906,False
52907,False
52908,True
52909,False
52910,False
52911,False
52912,False
52913,False
52914,False
52915,False
52916,True
52917,False
52918,False
52919,False
52920,False
52921,True
52922,False
52923,False
52924,False
52925,False
52926,False
52927,False
52928,False
52929,False
52930,True
52931,False
52932,False
52933,False
52934,False
52935,True
52936,False
52937,False
52938,False
52939,True
52940,True
52941,True
52942,False
52943,False
52944,False
52945,False
52946,False
52947,False
52948,False
52949,False
52950,False
52951,True
52952,True
52953,False
52954,False
52955,False
52956,False
52957,False
52958,False
52959,False
52960,False
52961,True
52962,True
52963,False
52964,True
52965,False
52966,True
52967,False
52968,True
52969,True
52970,False
52971,False
52972,False
52973,True
52974,False
52975,False
52976,True
52977,False
52978,False
52979,False
52980,True
52981,False
52982,False
52983,True
52984,False
52985,False
52986,False
52987,False
52988,False
52989,False
52990,True
52991,True
52992,False
52993,False
52994,False
52995,False
52996,True
52997,False
52998,False
52999,False
53000,False
53001,False
53002,False
53003,False
53004,False
53005,False
53006,True
53007,False
53008,True
53009,True
53010,False
53011,False
53012,False
53013,False
53014,True
53015,False
53016,False
53017,False
53018,True
53019,True
53020,False
53021,False
53022,True
53023,False
53024,True
53025,False
53026,False
53027,False
53028,True
53029,False
53030,False
53031,False
53032,True
53033,False
53034,False
53035,False
53036,False
53037,False
53038,False
53039,False
53040,False
53041,False
53042,False
53043,True
53044,False
53045,False
53046,False
53047,False
53048,True
53049,False
53050,True
53051,True
53052,False
53053,False
53054,False
53055,False
53056,False
53057,False
53058,True
53059,True
53060,True
53061,False
53062,True
53063,False
53064,True
53065,False
53066,False
53067,True
53068,False
53069,False
53070,True
53071,False
53072,False
53073,False
53074,False
53075,False
53076,False
53077,False
53078,False
53079,False
53080,True
53081,True
53082,False
53083,False
53084,False
53085,False
53086,True
53087,False
53088,False
53089,True
53090,True
53091,True
53092,False
53093,False
53094,False
53095,True
53096,True
53097,False
53098,False
53099,False
53100,False
53101,True
53102,True
53103,False
53104,True
53105,False
53106,False
53107,False
53108,False
53109,False
53110,True
53111,True
53112,False
53113,False
53114,False
53115,False
53116,False
53117,False
53118,False
53119,False
53120,False
53121,False
53122,False
53123,False
53124,False
53125,False
53126,False
53127,False
53128,False
53129,False
53130,True
53131,False
53132,False
53133,False
53134,True
53135,True
53136,False
53137,True
53138,False
53139,True
53140,True
53141,False
53142,True
53143,False
53144,False
53145,False
53146,False
53147,False
53148,False
53149,False
53150,False
53151,True
53152,True
53153,False
53154,True
53155,True
53156,True
53157,False
53158,False
53159,False
53160,False
53161,False
53162,True
53163,False
53164,False
53165,False
53166,True
53167,False
53168,True
53169,False
53170,False
53171,False
53172,False
53173,True
53174,False
53175,False
53176,False
53177,True
53178,False
53179,True
53180,False
53181,True
53182,True
53183,True
53184,True
53185,False
53186,False
53187,True
53188,False
53189,False
53190,False
53191,False
53192,False
53193,False
53194,False
53195,False
53196,False
53197,False
53198,False
53199,False
53200,True
53201,True
53202,False
53203,False
53204,True
53205,False
53206,False
53207,False
53208,False
53209,False
53210,True
53211,False
53212,False
53213,False
53214,False
53215,True
53216,True
53217,False
53218,False
53219,False
53220,False
53221,False
53222,False
53223,False
53224,False
53225,False
53226,True
53227,False
53228,False
53229,False
53230,False
53231,False
53232,False
53233,False
53234,True
53235,False
53236,False
53237,False
53238,False
53239,False
53240,False
53241,False
53242,False
53243,False
53244,False
53245,True
53246,False
53247,False
53248,False
53249,False
53250,True
53251,True
53252,False
53253,False
53254,False
53255,False
53256,False
53257,True
53258,True
53259,True
53260,False
53261,False
53262,False
53263,False
53264,False
53265,False
53266,False
53267,False
53268,False
53269,True
53270,False
53271,True
53272,False
53273,True
53274,True
53275,True
53276,True
53277,False
53278,False
53279,True
53280,False
53281,False
53282,False
53283,True
53284,False
53285,False
53286,True
53287,False
53288,False
53289,False
53290,True
53291,True
53292,True
53293,False
53294,False
53295,False
53296,True
53297,False
53298,False
53299,True
53300,True
53301,False
53302,False
53303,False
53304,False
53305,False
53306,False
53307,False
53308,False
53309,False
53310,False
53311,True
53312,True
53313,True
53314,False
53315,False
53316,False
53317,False
53318,True
53319,False
53320,False
53321,False
53322,True
53323,False
53324,False
53325,True
53326,False
53327,False
53328,False
53329,True
53330,False
53331,True
53332,False
53333,True
53334,False
53335,False
53336,False
53337,False
53338,False
53339,True
53340,False
53341,False
53342,False
53343,False
53344,False
53345,False
53346,False
53347,False
53348,False
53349,False
53350,True
53351,False
53352,False
53353,True
53354,False
53355,False
53356,False
53357,True
53358,False
53359,False
53360,False
53361,False
53362,False
53363,True
53364,True
53365,False
53366,False
53367,True
53368,False
53369,False
53370,False
53371,False
53372,False
53373,False
53374,False
53375,False
53376,False
53377,False
53378,True
53379,False
53380,True
53381,False
53382,False
53383,False
53384,False
53385,True
53386,False
53387,False
53388,False
53389,False
53390,False
53391,False
53392,False
53393,False
53394,False
53395,False
53396,False
53397,False
53398,False
53399,True
53400,False
53401,False
53402,True
53403,True
53404,True
53405,True
53406,False
53407,True
53408,False
53409,False
53410,False
53411,False
53412,False
53413,True
53414,False
53415,True
53416,False
53417,False
53418,False
53419,False
53420,True
53421,False
53422,True
53423,False
53424,False
53425,False
53426,True
53427,True
53428,False
53429,False
53430,True
53431,False
53432,False
53433,False
53434,True
53435,False
53436,False
53437,False
53438,False
53439,True
53440,False
53441,False
53442,False
53443,False
53444,False
53445,False
53446,False
53447,False
53448,False
53449,False
53450,False
53451,False
53452,False
53453,False
53454,False
53455,True
53456,False
53457,True
53458,False
53459,False
53460,False
53461,True
53462,False
53463,False
53464,False
53465,True
53466,False
53467,False
53468,False
53469,False
53470,False
53471,True
53472,True
53473,False
53474,False
53475,False
53476,False
53477,True
53478,False
53479,False
53480,True
53481,False
53482,True
53483,False
53484,False
53485,True
53486,False
53487,False
53488,False
53489,False
53490,False
53491,False
53492,False
53493,False
53494,True
53495,False
53496,False
53497,False
53498,False
53499,False
53500,True
53501,True
53502,True
53503,False
53504,False
53505,False
53506,False
53507,False
53508,False
53509,False
53510,False
53511,False
53512,True
53513,True
53514,False
53515,True
53516,True
53517,True
53518,False
53519,False
53520,False
53521,False
53522,True
53523,False
53524,False
53525,False
53526,False
53527,False
53528,True
53529,False
53530,False
53531,False
53532,False
53533,False
53534,False
53535,False
53536,True
53537,False
53538,False
53539,False
53540,False
53541,False
53542,False
53543,True
53544,False
53545,False
53546,False
53547,False
53548,False
53549,False
53550,False
53551,False
53552,False
53553,False
53554,False
53555,True
53556,False
53557,False
53558,False
53559,False
53560,False
53561,False
53562,True
53563,False
53564,True
53565,False
53566,False
53567,True
53568,False
53569,True
53570,True
53571,False
53572,True
53573,True
53574,False
53575,False
53576,True
53577,False
53578,False
53579,False
53580,False
53581,True
53582,False
53583,False
53584,False
53585,False
53586,False
53587,False
53588,False
53589,False
53590,True
53591,True
53592,False
53593,False
53594,False
53595,False
53596,False
53597,True
53598,False
53599,False
53600,False
53601,False
53602,True
53603,True
53604,False
53605,True
53606,False
53607,False
53608,False
53609,False
53610,True
53611,False
53612,False
53613,False
53614,False
53615,True
53616,True
53617,False
53618,False
53619,False
53620,False
53621,False
53622,False
53623,True
53624,True
53625,False
53626,False
53627,False
53628,False
53629,False
53630,False
53631,False
53632,False
53633,False
53634,False
53635,False
53636,False
53637,False
53638,True
53639,False
53640,False
53641,True
53642,False
53643,False
53644,False
53645,False
53646,False
53647,False
53648,False
53649,False
53650,False
53651,False
53652,False
53653,False
53654,False
53655,True
53656,True
53657,False
53658,False
53659,True
53660,False
53661,False
53662,False
53663,True
53664,True
53665,False
53666,False
53667,False
53668,False
53669,False
53670,True
53671,False
53672,False
53673,False
53674,False
53675,False
53676,False
53677,True
53678,False
53679,False
53680,False
53681,False
53682,True
53683,True
53684,False
53685,False
53686,False
53687,False
53688,True
53689,False
53690,False
53691,False
53692,False
53693,False
53694,False
53695,False
53696,False
53697,True
53698,True
53699,True
53700,False
53701,True
53702,True
53703,True
53704,False
53705,True
53706,True
53707,True
53708,False
53709,True
53710,True
53711,True
53712,False
53713,False
53714,False
53715,True
53716,True
53717,False
53718,True
53719,True
53720,True
53721,False
53722,False
53723,False
53724,False
53725,False
53726,False
53727,False
53728,False
53729,False
53730,False
53731,False
53732,False
53733,False
53734,True
53735,True
53736,True
53737,False
53738,False
53739,False
53740,False
53741,False
53742,True
53743,True
53744,True
53745,False
53746,True
53747,True
53748,False
53749,False
53750,True
53751,False
53752,False
53753,False
53754,True
53755,False
53756,False
53757,False
53758,False
53759,False
53760,False
53761,False
53762,False
53763,False
53764,False
53765,False
53766,False
53767,False
53768,False
53769,True
53770,False
53771,False
53772,False
53773,False
53774,False
53775,False
53776,False
53777,False
53778,True
53779,True
53780,False
53781,True
53782,False
53783,True
53784,True
53785,False
53786,False
53787,True
53788,True
53789,False
53790,False
53791,False
53792,False
53793,False
53794,False
53795,False
53796,False
53797,False
53798,False
53799,False
53800,False
53801,True
53802,True
53803,True
53804,True
53805,False
53806,True
53807,False
53808,False
53809,False
53810,False
53811,False
53812,False
53813,False
53814,False
53815,False
53816,True
53817,False
53818,False
53819,True
53820,False
53821,False
53822,False
53823,False
53824,False
53825,False
53826,False
53827,False
53828,False
53829,False
53830,False
53831,False
53832,False
53833,False
53834,False
53835,True
53836,True
53837,False
53838,True
53839,False
53840,True
53841,False
53842,False
53843,False
53844,False
53845,False
53846,False
53847,False
53848,True
53849,False
53850,False
53851,True
53852,False
53853,True
53854,False
53855,False
53856,False
53857,False
53858,False
53859,False
53860,True
53861,True
53862,True
53863,False
53864,False
53865,False
53866,False
53867,False
53868,False
53869,False
53870,False
53871,False
53872,False
53873,False
53874,True
53875,True
53876,False
53877,False
53878,False
53879,False
53880,False
53881,True
53882,False
53883,False
53884,True
53885,True
53886,False
53887,False
53888,False
53889,False
53890,True
53891,False
53892,False
53893,False
53894,True
53895,True
53896,False
53897,True
53898,False
53899,False
53900,False
53901,False
53902,False
53903,False
53904,True
53905,False
53906,False
53907,False
53908,False
53909,True
53910,True
53911,True
53912,True
53913,False
53914,False
53915,True
53916,False
53917,True
53918,False
53919,False
53920,False
53921,False
53922,False
53923,False
53924,False
53925,False
53926,False
53927,False
53928,False
53929,False
53930,False
53931,False
53932,True
53933,False
53934,False
53935,False
53936,False
53937,False
53938,True
53939,False
53940,False
53941,True
53942,False
53943,False
53944,False
53945,False
53946,False
53947,False
53948,False
53949,True
53950,True
53951,False
53952,True
53953,False
53954,True
53955,False
53956,True
53957,True
53958,False
53959,False
53960,False
53961,True
53962,False
53963,False
53964,False
53965,False
53966,False
53967,False
53968,False
53969,True
53970,False
53971,False
53972,False
53973,False
53974,False
53975,False
53976,True
53977,False
53978,False
53979,False
53980,False
53981,False
53982,False
53983,False
53984,False
53985,False
53986,False
53987,False
53988,False
53989,True
53990,False
53991,False
53992,True
53993,True
53994,True
53995,False
53996,False
53997,True
53998,True
53999,False
54000,False
54001,False
54002,False
